Unnamed: 0,Unnamed: 0.1,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5,scaled_loc_dirty
131,2361,1642774304798.jpg,1642774332992.jpg,1642774348461.jpg,1642774366597.jpg,1642774390586.jpg,3,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.4,0.6,0.8,1.0,0.2,0.4,0.8,0.0,3.811854809522629,3.99975910782814,3.7171751260757446,3.7341100275516514,3.6018683314323425,3.227410454303026,3.263707522302866,3.326923184096813,3.2415961846709247,3.17852146923542,3.173491582274437,3.3230822272598743,3.2349295690655713,2.7794660031795497,2.6943048387765884,2.0
132,2362,1642774646723.jpg,1642774669618.jpg,1642774695551.jpg,1642774713068.jpg,1642774728102.jpg,3,0.2,0.4,0.0,0.2,0.4,0.2,0.4,0.2,0.4,1.0,0.4,0.0,0.8,0.8,0.8,0.4,0.0,1.9068019979167732,1.960580715443939,1.8810256174765527,1.8833347023464742,1.8001045612618327,1.9679535459727049,1.9740096013993025,2.002036915160716,1.9790823413059115,1.9328174004331231,1.7979785320349038,1.8511290149763229,1.822826000861824,1.6346849123947322,1.5453718770295382,2.0
133,2363,1642774898399.jpg,1642774919452.jpg,1642774952089.jpg,1642774967212.jpg,1642774981053.jpg,7,0.6,0.8,0.8,0.8,0.8,0.4,0.8,0.2,1.0,0.0,0.0,0.0,0.4,0.2,0.2,0.0,0.2,2.2596975304186344,2.4197677820920944,2.226527865976095,2.199649972841144,2.162646017968654,2.29787540435791,2.3227552846074104,2.424062483012676,2.3425603657960887,2.227549411356449,2.217792931944132,2.3743508346378803,2.324249811470509,1.9024264849722383,1.8519129902124405,4.0
134,2364,1642775168570.jpg,1642775186745.jpg,1642775198716.jpg,1642775220391.jpg,1642775243744.jpg,8,0.8,0.8,0.8,0.8,0.8,0.6,0.6,0.6,1.0,0.4,0.8,0.0,0.8,0.4,1.0,1.0,0.0,3.3780668079853062,3.6505950391292568,3.26087337732315,3.2761668264865875,2.981909424066544,2.3568779081106186,2.404520034790039,2.5232539996504784,2.4027826413512234,2.2848226465284824,1.7967208027839658,2.0218507200479507,1.9481347054243088,1.3574952036142351,1.3520265817642212,4.0
135,2365,1642775410642.jpg,1642775425324.jpg,1642775448999.jpg,1642775466184.jpg,1642775490348.jpg,1,0.6,0.8,0.6,1.0,0.8,0.6,0.4,0.4,1.0,0.2,0.2,0.0,0.6,0.2,0.6,0.2,0.0,2.6574150398373604,2.870750188827514,2.590147875249386,2.574041306972504,2.538015589118004,1.91951896995306,1.957598559558392,2.0577678084373474,1.9573454782366757,1.940358489751816,2.039877392351628,2.2478383257985115,2.1678633168339734,1.627896785736084,1.6759532615542412,1.0
136,2366,1642775613128.jpg,1642775645779.jpg,1642775673155.jpg,1642775686730.jpg,1642775709383.jpg,4,0.8,0.6,0.4,0.6,0.8,1.0,0.4,0.8,1.0,0.0,0.6,0.0,0.8,0.0,0.6,0.6,0.0,3.825385630130768,3.9033761620521545,3.7987911701202393,3.7931658923625946,3.8208423554897313,3.7712632715702057,3.7950069904327393,3.8306731283664703,3.7772275507450095,3.849174529314041,3.6739866510033607,3.7428471595048896,3.7102253288030624,3.525295708328485,3.5802318900823598,2.0
137,2367,1642775894578.jpg,1642775914005.jpg,1642775940513.jpg,1642775967008.jpg,1642775996096.jpg,4,0.4,0.8,0.6,0.6,0.8,0.2,0.8,0.0,0.8,0.0,0.4,0.0,0.8,0.2,0.0,0.4,0.0,3.3021702766418457,3.572369158267975,3.1941335201263428,3.1956364810466766,3.1404279172420497,2.123492695391178,2.1773070618510246,2.2610969692468643,2.1370113119482994,2.32547327876091,2.9433871507644653,3.1421858966350555,3.0436956882476807,2.5242935121059418,2.581774175167084,2.0
138,2368,1642776140813.jpg,1642776158687.jpg,1642776177938.jpg,1642776195616.jpg,1642776208494.jpg,8,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.2,0.4,0.2,0.0,0.0,0.6,0.0,0.4,0.0,0.2,3.2961216829717164,3.4208768885582685,3.244779262691736,3.24961771722883,3.0676712095737457,3.308351463638246,3.3273070314899087,3.4012492280453444,3.347337014041841,3.1578216729685664,3.4481722573982547,3.545355404028669,3.4900431046262383,3.1665425891987984,2.949577989522368,4.0
139,2369,1642776352097.jpg,1642776364807.jpg,1642776391440.jpg,1642776403256.jpg,1642776412742.jpg,3,0.0,0.6,0.4,0.2,0.6,0.0,0.0,0.4,0.2,0.6,0.0,0.0,0.4,0.6,0.8,0.0,0.0,1.2669406384229658,1.408625390380621,1.2593488395214079,1.2073616199195385,1.4482139945030212,1.7064702813513577,1.7365556815639138,1.767252026125789,1.7006294764578342,1.899287790991366,1.1572322389110925,1.2738324124366045,1.2333539351820946,0.967487753368914,1.2002012273296714,2.0
140,2370,1642776553477.jpg,1642776568025.jpg,1642776585597.jpg,1642776605829.jpg,1642776622434.jpg,2,0.8,0.8,0.8,0.8,0.8,0.6,0.0,0.2,0.8,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,3.564554512500763,3.75514167547226,3.493368238210678,3.487548053264618,3.440680295228958,3.1184069812297817,3.1687249243259434,3.264825850725174,3.144331842660904,3.121351510286331,3.051583014428616,3.1417002007365227,3.1072227731347084,2.8459220603108406,2.8199556097388268,1.0
141,2371,1642776757371.jpg,1642776775067.jpg,1642776786370.jpg,1642776800431.jpg,1642776814397.jpg,4,0.4,0.6,0.4,0.4,0.6,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.2,0.2,0.4,0.0,0.0,3.852842599153519,4.016824424266815,3.79274070262909,3.788092911243439,3.783391654491425,3.7865878343582153,3.819778591394424,3.882245630025864,3.7992153465747833,3.7624823451042175,3.8096085786819462,3.9579744338989262,3.8770891427993774,3.468524783849716,3.4325421154499054,2.0
142,2372,1642777015889.jpg,1642777031623.jpg,1642777047092.jpg,1642777060543.jpg,1642777077629.jpg,4,0.2,0.6,0.2,0.2,0.6,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.0,0.0,2.950801918283105,3.116721408441663,2.888507386669517,2.884514572098851,2.848204236477613,2.9668169580399986,3.008604908362031,3.0784792341291904,2.9850710351020098,2.9293975383043285,2.5834646304138005,2.72705135634169,2.6649207798764114,2.2699816059321165,2.2194564510136843,2.0
143,2373,1642777245253.jpg,1642777260126.jpg,1642777271016.jpg,1642777285307.jpg,1642777299733.jpg,4,0.6,0.6,0.6,0.6,0.6,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,2.4063585996627808,2.686459571123123,2.3341095447540283,2.299195230007172,2.3366619050502777,2.450223222374916,2.5021479874849315,2.620355248451233,2.4953053742647167,2.3883611410856247,2.6413593292236333,2.843543976545334,2.749612107872963,2.1735481172800064,2.090268313884735,2.0
144,2374,1642777566441.jpg,1642777577878.jpg,1642777604989.jpg,1642777619881.jpg,1642777634734.jpg,9,0.4,1.0,0.8,0.6,1.0,0.6,0.2,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,3.816647827625274,3.980257272720337,3.744714975357056,3.749526023864746,3.662958592176437,4.0296850204467765,4.070760905742645,4.14150196313858,4.0450424551963815,3.9168742895126334,3.8168659210205083,3.9421192109584813,3.873749256134033,3.515684887766838,3.4370818138122563,5.0
145,2375,1642777862189.jpg,1642777893942.jpg,1642777922247.jpg,1642777933771.jpg,1642777947636.jpg,9,0.4,1.0,0.8,0.8,1.0,0.4,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7905298080295324,2.9740736354142427,2.718174586072564,2.7162441797554493,2.6672066077589993,2.1412893515080214,2.1767172496765848,2.254955258220434,2.159537060186267,2.1843895539641385,2.1207806649617846,2.2795665320008998,2.2025786954909563,1.7782229972071946,1.8235404891893268,5.0
146,2376,1642778119779.jpg,1642778139887.jpg,1642778160407.jpg,1642778172181.jpg,1642778188392.jpg,7,0.8,0.8,0.8,0.6,0.8,0.8,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8176952358335257,1.99178128130734,1.770484795793891,1.7496475791558623,1.7801064103841782,1.4348963424563408,1.4720935635268688,1.5476537314243617,1.456464099697769,1.4998185764998198,1.666391234844923,1.8198922667652369,1.7544399593025446,1.3448444940149784,1.362759755924344,4.0
147,2377,1642778327935.jpg,1642778340566.jpg,1642778351374.jpg,1642778370016.jpg,1642778381893.jpg,7,0.2,0.6,0.6,0.4,0.6,0.4,0.0,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.340272821485996,2.4975381493568416,2.307717777788639,2.2786704972386356,2.303807981312275,1.8948081806302068,1.921262260526419,1.9972481224685907,1.9223112743347883,1.8974863812327385,2.211777858436108,2.339387983083725,2.2893947660923004,1.9337648153305051,1.9262713827192783,4.0
148,2378,1642778769984.jpg,1642778790563.jpg,1642778811532.jpg,1642778822236.jpg,1642778838694.jpg,8,0.4,0.4,0.4,0.4,0.6,0.6,0.0,0.0,0.8,0.0,0.2,0.0,0.6,0.0,0.2,0.2,0.0,2.293005798012018,2.484166368842125,2.2403794191777706,2.220645742490888,2.1830236408859487,2.1803135126829147,2.2219163142144684,2.3268568404018883,2.2192697962746024,2.0911977607756853,2.829911887645721,2.982127023860812,2.903552111238241,2.4619291145354514,2.3754964098334312,4.0
149,2379,1642779103395.jpg,1642779118272.jpg,1642779135821.jpg,1642779145850.jpg,1642779158186.jpg,10,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.8,0.2,0.0,0.4,0.2,0.8,0.0,0.6,0.6,0.0,2.9620592147111893,3.208670914173126,2.883112415671349,2.866424918174744,2.8262365460395813,3.4330787658691406,3.4887564182281494,3.617466449737549,3.480843275785446,3.2298023104667664,3.1030195951461788,3.297962248325348,3.205294251441956,2.649383991956711,2.5491224229335785,5.0
150,2380,1642779851652.jpg,1642779867857.jpg,1642779878971.jpg,1642779895897.jpg,1642779906773.jpg,8,0.8,0.8,0.8,0.8,0.8,0.8,0.0,0.0,0.6,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,2.789465770125389,3.030695140361786,2.7131740748882294,2.6941315084695816,2.70149390399456,1.203356433659792,1.2198723629117012,1.2767765857279298,1.2199534755200148,1.2750041373074057,1.880281653255224,2.0083970800042152,1.9624750055372715,1.6001523584127426,1.5848993342369797,4.0
151,2381,1642780030649.jpg,1642780042321.jpg,1642780062151.jpg,1642780073969.jpg,1642780084041.jpg,4,0.6,0.8,0.8,0.8,0.8,0.6,0.2,0.4,0.2,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.6605103069450706,0.7748013349482791,0.6611808905145153,0.6168217355152592,0.7479664161801338,0.3043503945809789,0.3122039257432334,0.3503986490541138,0.31862681097118184,0.3925927781965584,0.3713034235406667,0.4370027481927536,0.4299151443410665,0.2608974421746097,0.3114823740907013,2.0
152,2382,1642780193129.jpg,1642780205972.jpg,1642780221932.jpg,1642780235092.jpg,1642780245454.jpg,1,0.0,0.2,0.2,0.4,0.6,0.0,0.0,0.0,0.0,0.8,0.4,0.0,0.8,0.8,0.4,0.2,0.0,0.2798791350796819,0.3367552775889635,0.29996302630752325,0.25681761652231216,0.3772944305092096,0.3349670274183154,0.342019627802074,0.40337981889024377,0.3605669834651053,0.387944258749485,0.3139218729920685,0.3705358789302409,0.3694383702240884,0.2164690843783319,0.2577170906588435,1.0
153,2383,1642682309816.jpg,1642682335343.jpg,1642682355459.jpg,1642682375241.jpg,1642682396962.jpg,0,0.6,0.4,0.6,0.4,0.6,0.2,0.4,0.2,0.6,0.4,0.6,0.0,0.0,0.6,0.8,0.2,0.2,1.2189304674975574,1.2860033437609673,1.2150602475740016,1.1935222898609936,1.1965986974537373,1.446592642343603,1.4838328348705545,1.682823833078146,1.5558814171236008,1.1040968289598825,0.6628508017165586,0.7775177729781717,0.7640192189719528,0.4426452502375469,0.4117882642894983,1.0
154,2384,1642682537406.jpg,1642682571758.jpg,1642682594510.jpg,1642682612213.jpg,1642682624531.jpg,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.8,0.8,0.0,0.0,0.6,0.6,1.0,0.4,0.0,1.4602820202708244,1.57626364659518,1.4460651902481914,1.4194825245067475,1.4214081168174744,1.4307325336849317,1.4565116207813844,1.5481566352536902,1.4859483224572614,1.2438654396682978,1.7158305223565549,1.7993565890938044,1.7707797926850617,1.533587730722502,1.4973710598424077,1.0
155,2385,1642682783933.jpg,1642682804877.jpg,1642682820211.jpg,1642682843247.jpg,1642682862820.jpg,1,0.4,0.6,0.6,0.6,0.6,0.4,0.2,0.8,0.4,0.6,0.0,0.0,0.6,0.8,0.6,0.8,0.4,1.4176855217665434,1.5090642906725409,1.4166495525278149,1.3838230813853445,1.4007325628772378,1.4023057972081006,1.4121037446893752,1.4871192984282968,1.4314106884412467,1.402154517825693,1.0509091797284782,1.061366549693048,1.068630089983344,1.0330741568468509,1.0681781992316246,1.0
156,2386,1642682988102.jpg,1642683005913.jpg,1642683017973.jpg,1642683043663.jpg,1642683059181.jpg,0,0.4,0.4,0.2,0.4,0.6,0.4,0.8,0.0,0.6,0.4,0.2,0.0,0.2,0.4,0.6,0.2,0.0,0.7952638338319957,0.9155082039069384,0.7905484698712826,0.7483955137431622,0.8875463530421257,0.2497784293955192,0.2557218200527132,0.3020698723848909,0.2699814138468355,0.27546623116359115,0.4625841774977744,0.5276313561480492,0.5112398909404874,0.3331029923865572,0.3461279785260558,1.0
157,2387,1642683293510.jpg,1642683306803.jpg,1642683327477.jpg,1642683344605.jpg,1642683384996.jpg,0,0.8,0.8,0.6,0.8,0.8,0.8,0.6,1.0,0.2,0.6,0.0,0.0,0.6,0.4,0.6,0.4,0.0,1.1174794165417552,1.1713150767609477,1.1164521276950836,1.096054267603904,1.1661400264129045,1.220388769172132,1.2438858468085527,1.335629956796765,1.2571983439847827,1.1949085388332603,1.446554279886186,1.5619973773136735,1.5214680144563315,1.1892379187047482,1.1896865740418434,1.0
158,2388,1642683531753.jpg,1642683544862.jpg,1642683564903.jpg,1642683589689.jpg,1642683609507.jpg,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.2,0.6,0.0,0.0,0.6,0.6,0.4,0.2,0.0,2.28462490811944,2.3654860630631447,2.269341476261616,2.255399290472269,2.2217411324381833,2.406477190554142,2.4204184729605918,2.4754285439848904,2.431772330775857,2.3943167403340344,2.179203253239393,2.220890167169273,2.2203837484121323,2.1024952111765742,2.116245582699776,1.0
159,2389,1642683727433.jpg,1642683749474.jpg,1642683796179.jpg,1642683819552.jpg,1642683845596.jpg,0,0.4,0.6,0.6,0.6,0.6,0.2,0.2,0.2,0.6,0.2,0.4,0.0,0.8,0.4,0.4,0.4,0.4,1.611563307000324,1.6898323665373027,1.5915511245839298,1.5781493540853262,1.6571846958249807,1.2604242757661268,1.2901273261522874,1.3441161807859316,1.2744611506350338,1.3288830022793263,1.0604857940343209,1.1013441025279462,1.09384649223648,0.9721540166065096,1.0084489211440086,1.0
160,2390,1642683976361.jpg,1642683991430.jpg,1642684010788.jpg,1642684031261.jpg,1642684048857.jpg,1,0.4,0.6,0.4,0.6,0.6,0.2,0.2,0.6,0.2,0.6,0.2,0.2,0.4,0.4,0.4,0.2,0.2,3.3728910479694605,3.4370718002319336,3.367466604337096,3.348648076876998,3.4087524153292184,3.287809640169144,3.298112280666828,3.333895362913609,3.302666833624244,3.3104500137269497,3.30607395991683,3.358103957027197,3.3444257974624634,3.2211011555045843,3.2920510396361347,1.0
161,2391,1642684145684.jpg,1642684158497.jpg,1642684175186.jpg,1642684189931.jpg,1642684205005.jpg,2,0.6,0.6,0.4,0.4,0.4,0.2,0.2,0.8,0.2,0.2,0.0,0.0,0.4,0.8,0.4,0.0,0.0,2.4976437184959646,2.6371002644300456,2.4397931620478635,2.4459532871842384,2.2207156531512737,2.4136687661521137,2.4437634623609483,2.5468836575746536,2.4705398851074283,2.189927226863801,2.5917412219569087,2.693170288577676,2.647712141275406,2.301197567023337,2.1135903000831604,1.0
162,2392,1642684326836.jpg,1642684346937.jpg,1642684384550.jpg,1642684402879.jpg,1642684416198.jpg,0,1.0,0.6,0.4,0.4,0.6,1.0,0.6,0.8,0.8,0.0,0.0,0.0,0.8,0.2,0.6,0.4,0.0,1.5045173540711403,1.6264564022421837,1.509525701403618,1.4579802565276625,1.638362504541874,0.9187070792540908,0.9447271339595318,1.0036261845380068,0.9310193182900548,1.036070616915822,1.3029309883713722,1.439751117490232,1.4024938764050603,1.0491202562116086,1.1333525516092775,1.0
163,2393,1642684515816.jpg,1642684534314.jpg,1642684550000.jpg,1642684565575.jpg,1642684577266.jpg,3,0.8,0.8,0.6,0.6,0.6,0.8,0.2,0.6,0.6,0.6,0.0,0.0,0.4,0.6,0.2,0.4,0.2,2.9736463055014615,3.1737487539649014,2.887469284236431,2.89609125815332,2.705282911658287,2.1147996373474602,2.1536641148850317,2.2510533239692454,2.1527778040617704,2.007178360596299,2.799909989349544,2.9709281409159303,2.8831875827163462,2.380460172891617,2.250505425035953,2.0
164,2394,1642684685996.jpg,1642684697818.jpg,1642684710969.jpg,1642684723424.jpg,1642684741047.jpg,0,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.6,0.8,0.0,0.0,0.4,1.0,0.4,0.8,0.2,3.517654003109783,3.621241290122271,3.461039343383163,3.474529981147498,3.417250437662005,3.1799947693943977,3.215617840178311,3.2812420418486,3.2022773465141654,3.1025485545396805,2.892330980859697,3.0143619729205966,2.95651669241488,2.612106510438025,2.565499204210937,1.0
165,2395,1642684910734.jpg,1642684923514.jpg,1642684935907.jpg,1642684952925.jpg,1642684977908.jpg,0,0.4,0.4,0.4,0.4,0.6,0.2,0.0,0.4,0.2,0.0,0.4,0.0,0.8,0.4,0.4,0.6,0.0,1.252738940762356,1.4198324531316755,1.2300809556618333,1.1862985123880208,1.2960331505164504,2.005306225968525,2.0325889298692346,2.0885066245682538,2.0288679488003254,1.9554574312642217,0.4510342304129154,0.5262857590569183,0.5170608658809215,0.32939260988496244,0.4210068117827177,1.0
166,2396,1642685086594.jpg,1642685105641.jpg,1642685120807.jpg,1642685136543.jpg,1642685152528.jpg,0,0.0,0.6,0.6,0.4,0.6,0.0,0.4,0.6,0.6,0.6,0.8,0.0,0.6,0.6,0.6,0.8,0.0,2.0994167469907548,2.2367110624909396,2.057649916037917,2.0469835745170712,2.025351441465318,2.512742937076837,2.531680249609053,2.558361370116472,2.51874678209424,2.5194403058849275,1.1189415536355227,1.158831374021247,1.1533934026956558,1.038162167649716,1.0643412666395309,1.0
167,2397,1642685296748.jpg,1642685318326.jpg,1642685354282.jpg,1642685467961.jpg,1642685387178.jpg,0,0.2,0.0,0.0,0.0,0.2,0.2,0.6,0.8,0.4,0.4,0.2,0.2,0.4,0.4,0.6,0.8,0.2,2.953285060822964,2.9979889653623104,2.937455650418997,2.9352624788880353,2.905840378254652,3.0592013467103243,3.064477475360036,3.0911625176668167,3.0707613416016097,3.0516052786260843,2.7744404086843133,2.84326047077775,2.8079759627580643,2.5921993497759104,2.5613482501357794,1.0
168,2398,1643018933405.jpg,1643018948864.jpg,1643018974143.jpg,1643019012138.jpg,1643019028666.jpg,2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.6,0.4,0.0,0.8,0.6,0.4,0.4,0.0,1.2887983387336135,1.4556150380522013,1.2474248781800272,1.228705131448805,1.1444292683154345,1.4054550342261791,1.432257866486907,1.5169933829456568,1.4462943337857723,1.2920315600931644,1.5390202663838863,1.6428921930491924,1.6030593253672123,1.2679087687283754,1.149208914488554,1.0
169,2399,1643807611854.jpg,1643807619549.jpg,1643807626915.jpg,1643807635270.jpg,1643807649958.jpg,4,0.2,0.4,0.4,0.6,0.6,0.4,0.2,0.2,0.0,0.8,0.2,0.0,0.8,1.0,0.6,0.4,0.0,3.743320882320404,3.872045248746872,3.707227736711502,3.6905304491519932,3.76222312450409,3.999303698539734,4.036699503660201,4.0521856248378745,3.976332277059555,4.1234514117240915,2.9342534877359867,3.016517974436283,2.9811942800879483,2.759497195482254,2.8215200267732143,2.0
170,2400,1643018177988.jpg,1643018192634.jpg,1643018204774.jpg,1643018215206.jpg,1643018223907.jpg,6,0.4,0.2,0.2,0.4,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0.0,0.6,0.6,0.8,0.2,0.0,2.479117386043072,2.6152743324637413,2.4396141357719903,2.4273655153810982,2.470805920660496,1.7728901244699955,1.7959722988307476,1.8692754656076431,1.7965983375906944,1.8914957083761688,1.8061057794839144,1.9376030415296557,1.9047640897333624,1.58984150364995,1.7442303970456123,3.0
171,2401,1643017951527.jpg,1643017965514.jpg,1643017971693.jpg,1643017980387.jpg,1643017992244.jpg,10,0.8,1.0,1.0,1.0,1.0,0.8,0.2,0.8,0.0,1.0,0.2,0.2,0.6,0.8,0.4,0.2,0.0,4.1257204413414,4.246295750141144,4.0743641555309305,4.076389282941818,4.051236689090729,3.419822037220001,3.4606091380119324,3.516912579536438,3.4266605377197266,3.537881553173065,3.653962820768356,3.8051760494709015,3.7265514433383937,3.3470723032951355,3.408099502325058,5.0
172,2402,1643017721727.jpg,1643017729696.jpg,1643017754635.jpg,1643017762757.jpg,1643017844164.jpg,5,0.6,0.8,0.8,0.6,0.8,0.6,0.4,0.6,0.0,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.2,3.04011008143425,3.291660964488983,2.962947279214859,2.948283314704895,2.8257513642311096,3.439847052097321,3.4885257482528687,3.613128989934921,3.492192655801773,3.2677277773618703,3.73635596036911,3.894807100296021,3.8099553585052486,3.3237080574035645,3.1534048318862915,3.0
173,2403,1643015575413.jpg,1643015587028.jpg,1643015593926.jpg,1643015602706.jpg,1643015610302.jpg,2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.0,0.6,0.4,0.0,1.8559455499053,2.0434927195310597,1.8305323347449305,1.7880231812596319,1.826410621404648,2.019418954849243,2.05961449444294,2.1798437237739563,2.071805089712143,2.0550370067358017,2.142734500579536,2.3082862170413136,2.2419002344831824,1.7918712375685573,1.7541785361245277,1.0
174,2404,1643015336808.jpg,1643015345236.jpg,1643015354183.jpg,1643015362467.jpg,1643015378122.jpg,9,0.6,0.4,0.2,0.4,0.8,0.8,0.2,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.0,0.0,3.296606630086899,3.4860395193099976,3.2543549239635468,3.223949193954468,3.3092919290065765,2.91762275993824,2.9496077597141266,3.032134011387825,2.948840409517288,2.9838421642780304,3.1121556609869003,3.2561324834823613,3.2007614076137543,2.84746290743351,2.9384507238864903,5.0
175,2405,1643015143803.jpg,1643015194966.jpg,1643015204206.jpg,1643015217816.jpg,1643015225740.jpg,7,0.4,0.8,0.8,0.8,0.8,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0.8,0.0,0.4,0.0,0.0,3.077106222510338,3.2605188786983486,3.0253043323755264,3.0057050585746765,3.0169492065906525,2.226571649312973,2.2598793357610703,2.359076753258705,2.2625724747776985,2.2924200743436813,2.906198062002659,3.054209150373936,2.989026241004467,2.6035081893205643,2.6640007719397545,4.0
176,2406,1643014862258.jpg,1643014880571.jpg,1643014893564.jpg,1643014907049.jpg,1643014920846.jpg,10,0.6,0.8,0.8,0.8,0.8,0.6,0.0,0.2,0.2,0.0,0.0,0.0,0.4,0.2,0.2,0.2,0.0,2.859993450343609,3.004392698407173,2.8285369500517845,2.805861368775368,2.8453823253512383,3.163397580385208,3.1991362273693085,3.276421368122101,3.186881184577942,3.195145845413208,2.9406061861664057,3.0394979491829868,2.9976622369140387,2.737022876739502,2.761762373149395,5.0
177,2407,1643013849444.jpg,1643013867093.jpg,1643013876350.jpg,1643013886164.jpg,1643013894170.jpg,9,0.4,0.6,0.2,0.2,0.6,0.4,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.6,0.6,0.0,0.2,2.1012521414086223,2.2819638182409108,2.0463816681876783,2.028946042759344,2.0833619870245457,2.407525162678212,2.4498410244705155,2.543969107791781,2.436731965048238,2.3572034449316557,2.703750245505944,2.8670448686461896,2.774140117224306,2.319059304543771,2.297139711212367,5.0
178,2408,1643013601333.jpg,1643013626034.jpg,1643013633285.jpg,1643013641496.jpg,1643013649048.jpg,8,0.2,0.2,0.2,0.4,0.4,0.2,0.2,1.0,0.0,0.6,0.4,0.2,0.6,0.6,0.6,0.4,0.2,1.9346442688256504,2.0159682901576157,1.9091059751808643,1.9003312522545457,1.8913742862641807,2.0273491740226746,2.0432704985141754,2.0924171060323715,2.0427648909389973,2.0573665648698807,1.6963342335075142,1.7954644933342934,1.767015477642417,1.48853294365108,1.4783831313252451,4.0
179,2409,1643013379371.jpg,1643013395682.jpg,1643013409098.jpg,1643013423072.jpg,1643013445387.jpg,10,0.6,0.6,0.6,0.4,0.6,0.6,0.2,0.6,0.0,0.8,0.2,0.0,0.4,0.8,0.6,0.4,0.0,3.583021774888038,3.71369931101799,3.545870885252953,3.53485044836998,3.49984946846962,3.196098819375038,3.2333472967147827,3.325611889362335,3.2369837313890457,3.1627229303121567,3.727544665336609,3.852488070726394,3.7888081967830662,3.4339548498392105,3.3721915930509567,5.0
180,2410,1643013048021.jpg,1643013063907.jpg,1643013077310.jpg,1643013090217.jpg,1643013105357.jpg,3,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.4,0.6,0.0,0.4,0.6,0.6,0.6,0.2,0.6689174436032772,0.7926407866179943,0.6861559525132179,0.6217509862035513,0.8398851379752159,1.2022610525600612,1.2260791659355164,1.2908472111448646,1.2292232746258378,1.2498021451756358,0.335437823086977,0.39264316111803055,0.3945909980684519,0.25882183294743305,0.4235651828348637,2.0
181,2411,1643012820876.jpg,1643012831015.jpg,1643012842296.jpg,1643012864488.jpg,1643012873025.jpg,10,0.6,0.4,0.4,0.4,0.8,0.6,0.0,0.0,0.2,0.2,0.4,0.0,0.2,0.4,0.4,0.4,0.0,1.171355240046978,1.3629156202077866,1.1668779328465462,1.1001347675919533,1.3043845146894455,1.4924505986273289,1.5112969316542149,1.596908312290907,1.5320638716220856,1.5491008237004282,1.6922336518764496,1.843175232410431,1.8032432049512863,1.4186675399541857,1.5129146426916122,5.0
