Unnamed: 0,Unnamed: 0.1,image1,image2,image3,image4,image5,loc_dirty,Is there junk?,Is there a lot of trash?,Is there a lot of garbage?,Is there a lot of waste?,Is there a lot of rubbish?,Is there any type of junk?,Is there any metal on the ground?,Is there water?,Is there grass?,Is there sand?,Are there buildings?,Are there structures?,Are there walls?,Is the ground sand?,Are there stones?,Are there houses?,Are there trees?,The left image has a lot more trash than the right image_nlvr_class1,The left image has a lot more trash than the right image_nlvr_class2,The left image has a lot more trash than the right image_nlvr_class3,The left image has a lot more trash than the right image_nlvr_class4,The left image has a lot more trash than the right image_nlvr_class5,The left image has a lot more waste than the right image_nlvr_class1,The left image has a lot more waste than the right image_nlvr_class2,The left image has a lot more waste than the right image_nlvr_class3,The left image has a lot more waste than the right image_nlvr_class4,The left image has a lot more waste than the right image_nlvr_class5,The left image shows a lot more garbage than the right image_nlvr_class1,The left image shows a lot more garbage than the right image_nlvr_class2,The left image shows a lot more garbage than the right image_nlvr_class3,The left image shows a lot more garbage than the right image_nlvr_class4,The left image shows a lot more garbage than the right image_nlvr_class5,scaled_loc_dirty
512,512,1638767199270.jpg,1638767216307.jpg,1638767229695.jpg,1638767247968.jpg,1638767269489.jpg,1,0.6,0.2,0.2,0.2,0.6,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,2.0964418426156044,2.2131880968809132,2.079793844372034,2.049629382789135,2.1060729995369907,3.1009688675403595,3.126803107559681,3.200574979186058,3.1301861703395844,3.0635755062103267,2.2799225598573685,2.4127301275730133,2.3621871136128902,1.9854825511574743,1.95679771900177,1.0
513,513,1638767479749.jpg,1638767503355.jpg,1638767533299.jpg,1638767551545.jpg,1638767616975.jpg,3,0.4,0.6,0.4,0.4,0.4,0.6,0.6,0.8,0.2,0.2,0.0,0.0,0.0,0.2,1.0,0.2,0.4,2.007954191416502,2.1547096718568355,1.983512589242309,1.95127137680538,2.0117351002991204,2.2110385023988783,2.2408036878332496,2.3273434247821565,2.2474871603772044,2.141758512239903,1.476205026381649,1.6053604113403708,1.568645176710561,1.2128225420601666,1.1904316497966647,2.0
514,514,1638767950647.jpg,1638768005454.jpg,1638768037234.jpg,1638768054978.jpg,1638768074445.jpg,2,0.4,0.4,0.2,0.4,0.4,0.2,0.4,0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,1.5015031410148367,1.5951419619377702,1.5016666364390403,1.465729946969077,1.5458426526747644,1.1691375717055053,1.1718528560595587,1.2093804059550166,1.183976567117497,1.1940546086989343,1.1765731690684331,1.210868913331069,1.2152162733254954,1.1253326997393742,1.1885606572031977,1.0
515,515,1638769560975.jpg,1638769571795.jpg,1638769581781.jpg,1638769592526.jpg,1638769603450.jpg,0,0.2,0.2,0.0,0.2,0.2,0.2,0.4,1.0,0.8,0.8,0.2,0.0,0.0,0.8,0.2,0.2,0.2,2.5392423043958843,2.6366220032796264,2.4987396877259016,2.4988551100250334,2.478507705964148,2.4624022510834043,2.479103875812143,2.519232905004173,2.4752547699026763,2.459940162487328,1.9579922318225729,2.0303872171789408,2.0026320607867087,1.7927125089336189,1.7648868332616985,1.0
516,516,1638770499679.jpg,1638770515225.jpg,1638770537685.jpg,1638770572395.jpg,1638770593155.jpg,0,0.4,0.4,0.2,0.4,0.4,0.6,0.0,0.8,0.8,0.2,0.0,0.0,0.2,0.0,0.6,0.2,0.0,1.3248328855261209,1.3926013866439462,1.3220208641141653,1.2973260385915637,1.3899959605187178,1.0770031776046378,1.093915861682035,1.159476433414966,1.1067840547766536,1.0744869620539248,1.0077419115696102,1.0176219006534666,1.0177837791852653,0.9817104185931383,1.002907025627792,1.0
517,517,1638771634678.jpg,1638771715489.jpg,1638771732329.jpg,1638771755493.jpg,1638771790275.jpg,0,0.4,0.2,0.2,0.2,0.4,0.4,0.4,0.8,0.6,0.0,0.2,0.0,0.0,0.0,0.4,0.4,0.0,0.6818632115609944,0.7915988713502884,0.667476995382458,0.6413509079720825,0.6119776465930045,0.6879666672321036,0.7032544461544603,0.7862163534155115,0.7302535152994096,0.5987530727870762,0.8344839056953788,0.8842750112526119,0.8687361828051507,0.6953343260101974,0.6244173548184335,1.0
518,518,1638799361527.jpg,1638799379295.jpg,1638799388279.jpg,1638799420359.jpg,1638799446277.jpg,0,0.6,0.4,0.2,0.4,0.8,0.6,0.8,0.4,0.0,0.4,0.0,0.0,0.8,0.2,0.4,0.6,0.0,2.7607670328579843,2.8207978340797126,2.730445842491463,2.7350918464362617,2.714435549452901,2.7168307585525326,2.733703364559915,2.7508174988324754,2.715606165875215,2.700547155225649,2.3550014896900398,2.4285172421950847,2.3897892592940484,2.189151258498896,2.1849008672870696,1.0
519,519,1638799543165.jpg,1638799555482.jpg,1638799565545.jpg,1638799594937.jpg,1638799606823.jpg,4,0.0,0.2,0.0,0.0,0.2,0.0,0.2,0.6,0.0,0.8,0.4,0.2,0.2,0.8,0.6,0.8,0.0,1.1931732329539957,1.2504006996750832,1.2020340007729828,1.1686773090623321,1.2825160278007388,1.3519744463264942,1.3662327183410523,1.4244670337066054,1.3717118604108691,1.4219012279063463,0.9652754071867092,0.9874196938471868,0.9806332711596042,0.9031664506765082,0.914517999626696,2.0
520,520,1638799763451.jpg,1638799776387.jpg,1638799791018.jpg,1638799806088.jpg,1638799839854.jpg,0,0.4,0.4,0.2,0.4,0.6,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.2,0.4,0.4,0.6,0.0,3.6665998995304103,3.825415372848511,3.6169705390930176,3.6037495434284215,3.5554353892803188,3.3429793864488597,3.3830970525741577,3.454702466726303,3.3583243638277054,3.352163016796112,3.0732723474502563,3.2181549072265625,3.1632482707500458,2.792073413729668,2.8147586882114415,1.0
521,521,1638799927036.jpg,1638799939796.jpg,1638799950297.jpg,1638799961970.jpg,1638799988971.jpg,0,0.4,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.0,0.0,0.4,0.2,0.0,0.2,0.6,0.4,0.2,4.854070365428925,4.891537666320801,4.82489824295044,4.837759017944336,4.753065586090088,4.644962668418883,4.661742925643921,4.688101649284364,4.652205824851991,4.592840850353241,4.842264533042909,4.873947858810425,4.84852546453476,4.7339786887168875,4.639417231082916,1.0
522,522,1638800121355.jpg,1638800135055.jpg,1638800147960.jpg,1638800158366.jpg,1638800166453.jpg,0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.6,0.0,0.0,0.6,0.4,0.4,0.0,2.7642834205180407,2.8432870730757718,2.739878166466952,2.7312104888260365,2.7685026228427887,2.8693303004838526,2.880581952631473,2.8962343381717797,2.8750327238813043,2.8643329739570618,2.054994446458295,2.111471253447234,2.0949715403839946,1.93488681060262,1.9763483479619024,1.0
523,523,1638800267209.jpg,1638800359012.jpg,1638800368874.jpg,1638800379952.jpg,1638800388007.jpg,0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.2,0.4,0.2,0.0,0.0,0.4,0.6,0.4,0.0,2.445131454616785,2.5824206620454793,2.4202792756259437,2.3918599113821983,2.3839861452579503,2.1708587035536766,2.1885795667767525,2.28115513175726,2.2081184834241867,2.089221864938736,1.9630648274905982,2.007200857624412,1.990852700546384,1.8459575572051108,1.8280178848654032,1.0
524,524,1638800484742.jpg,1638800497691.jpg,1638800521271.jpg,1638800532975.jpg,1638800543436.jpg,0,0.0,0.4,0.2,0.0,0.6,0.0,0.2,0.2,0.2,0.4,0.2,0.0,0.0,0.4,0.2,0.4,0.4,2.517402844503522,2.6366471275687218,2.486028134822845,2.465334128588438,2.5498582031577826,3.0185024902457367,3.0502882276196037,3.1158040759619325,3.038046597968787,2.969085292890668,2.391886149765924,2.4915571289602667,2.4418340525589883,2.1638376211049035,2.1815497763454914,1.0
525,525,1638800637535.jpg,1638800651155.jpg,1638800663882.jpg,1638800675772.jpg,1638800683942.jpg,1,0.6,0.8,0.6,0.8,1.0,0.6,0.2,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.4,0.2,4.145966529846191,4.262326538562775,4.0915800631046295,4.097616255283357,4.037133723497392,3.733175247907639,3.77835276722908,3.842682033777237,3.7400792837142944,3.720497965812683,4.006127446889876,4.139410614967346,4.055859625339508,3.694951981306076,3.696080267429352,1.0
526,526,1638800807427.jpg,1638800823010.jpg,1638800835162.jpg,1638800849135.jpg,1638800859264.jpg,0,0.6,0.4,0.2,0.4,0.6,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.0,1.8171440288424487,2.0484445542097087,1.76783237606287,1.7298852168023586,1.7532930299639702,0.78057352732867,0.8028069818392396,0.9170191157609224,0.8338273661211133,0.7643760405480862,0.5109393028542399,0.6107206693850458,0.6088315793313086,0.3510832036845386,0.4256858630105853,1.0
527,527,1638800968355.jpg,1638800989676.jpg,1638801000208.jpg,1638801017570.jpg,1638801027717.jpg,1,0.4,0.4,0.2,0.4,0.4,0.4,0.2,0.8,0.0,0.2,0.4,0.0,0.4,0.4,0.6,0.0,0.2,3.281358785927296,3.4513475745916367,3.2186406552791595,3.2124453112483025,3.198732778429985,3.1651686280965805,3.2032441310584545,3.276225194334984,3.1839711368083954,3.112620957195759,2.2410814985632896,2.3974552229046817,2.3386132195591927,1.9181756526231768,1.9366047903895376,1.0
528,528,1638801141208.jpg,1638801164638.jpg,1638801181595.jpg,1638801197079.jpg,1638801209225.jpg,1,0.4,0.4,0.2,0.4,0.8,0.4,0.0,1.0,0.0,0.2,0.0,0.0,0.4,0.4,0.0,0.2,0.2,2.72034603357315,2.807766739279032,2.691165525466204,2.6797529757022858,2.7557445913553242,3.0185802429914474,3.0527231842279434,3.111147403717041,3.0233615934848785,3.140595361590385,2.4307711906731133,2.5333526916801934,2.4861230719834566,2.228119069710374,2.3345297314226627,1.0
529,529,1638801325578.jpg,1638801337617.jpg,1638801347278.jpg,1638801357086.jpg,1638801364628.jpg,0,0.0,0.2,0.2,0.2,0.4,0.0,0.2,0.6,0.0,0.2,0.6,0.2,0.0,0.2,0.6,1.0,0.4,2.188370116055012,2.2803034456446767,2.1658375840634108,2.1508178170770407,2.1346043795347214,2.076432867906988,2.0852782279253006,2.1237263595685363,2.087432042695582,2.068546052090824,2.156488945242017,2.2447005063295364,2.206084961537272,1.951640026178211,1.926240421831608,1.0
530,530,1638801465928.jpg,1638801480567.jpg,1638801489099.jpg,1638801506919.jpg,1638801515799.jpg,0,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.8,0.0,0.6,0.4,0.2,0.0,0.4,0.6,0.2,0.2,2.716868177056313,2.8525279015302663,2.7008266821503644,2.6656243205070496,2.781495600938797,3.328414112329483,3.3630252331495285,3.442410558462143,3.360396414995193,3.306852728128433,2.190304882824421,2.3593991622328763,2.3051143884658813,1.8736005499958992,1.957513988018036,1.0
531,531,1638801603026.jpg,1638801613625.jpg,1638801622481.jpg,1638801633892.jpg,1638801644349.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.4,0.2,0.2,0.8,0.6,0.6,0.2,3.071208141744137,3.201549030840397,3.0353628322482114,3.012107841670513,3.1791370809078217,2.7632653266191483,2.794494576752186,2.8494907394051547,2.775770716369152,2.9154880791902538,1.6800345238298178,1.7828851714730265,1.7395362239331007,1.4918299671262505,1.6942094471305609,1.0
532,532,1638801760329.jpg,1638801777688.jpg,1638801787093.jpg,1638801802403.jpg,1638801820121.jpg,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.8,0.6,0.4,0.0,0.8,0.6,0.6,0.4,2.573737174272537,2.766686394810677,2.5383648276329045,2.4954421371221542,2.691267266869545,3.6465153396129613,3.6944519877433777,3.7790124714374542,3.672544360160828,3.64974844455719,1.4220580928958952,1.493671442847699,1.4766602283343673,1.2933344137854874,1.3872641287744043,1.0
533,533,1638801949486.jpg,1638801963413.jpg,1638801970787.jpg,1638801980583.jpg,1638801988769.jpg,0,0.2,0.2,0.2,0.4,0.2,0.2,0.4,1.0,0.0,0.8,0.4,0.4,0.2,0.8,0.2,0.6,0.8,4.881181061267854,4.914131581783295,4.850355863571167,4.8659366369247445,4.759619414806366,4.894784986972809,4.902408957481383,4.9131003618240365,4.8978493213653564,4.830315351486206,4.887089729309082,4.910348296165465,4.888200044631958,4.79704076051712,4.708368659019469,1.0
534,534,1638802081895.jpg,1638802095180.jpg,1638802103039.jpg,1638802111279.jpg,1638802132744.jpg,0,0.2,0.4,0.2,0.4,0.4,0.2,0.0,0.8,0.0,1.0,0.4,0.2,0.0,0.6,0.2,0.2,0.2,3.630861699581146,3.7865897715091705,3.581969410181045,3.5717190206050877,3.4720343351364136,3.173454813659191,3.208165869116783,3.305542804300785,3.216419123113156,3.033136799931526,2.6190039962530136,2.7344326674938197,2.683764483779669,2.3472676556557417,2.3100834563374515,1.0
535,535,1638802261782.jpg,1638802270246.jpg,1638802279425.jpg,1638802290921.jpg,1638802299962.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.4,0.0,0.4,0.6,0.4,0.2,1.2889198511838913,1.4936104267835617,1.2844259366393092,1.2086579576134682,1.4903431311249733,1.3826674371957781,1.4193356949836016,1.4998311009258032,1.406564323231578,1.5150847807526588,0.449658396653831,0.5233608307316899,0.5142151811160147,0.3377008652314544,0.4594296850264072,1.0
536,536,1638802406166.jpg,1638802423171.jpg,1638802434181.jpg,1638802456105.jpg,1638802484561.jpg,3,0.6,0.4,0.4,0.6,0.6,0.6,0.4,1.0,0.2,0.4,0.4,0.0,0.0,0.0,0.4,0.4,0.2,2.301408246159553,2.3644400537014008,2.3067190796136856,2.273786459118128,2.4623435959219933,1.9908723910339177,1.9978891960345209,2.008319796063006,1.991392137948424,2.058590680360794,2.0164598715491597,2.0496587738161907,2.0373877852689475,1.946821633959189,2.036381126381457,2.0
537,537,1638802682512.jpg,1638802705292.jpg,1638802718011.jpg,1638802734882.jpg,1638802744283.jpg,2,0.4,0.4,0.2,0.4,0.4,0.2,0.0,0.8,0.0,0.6,0.2,0.2,0.2,0.8,0.2,0.4,0.2,3.6652643354609613,3.7552741402760152,3.5998489940539,3.623694111593068,3.4774206914007664,3.4417321551591162,3.469966819509864,3.49535121396184,3.433825110085309,3.435931134968996,2.821697135921568,2.973515526857227,2.88803164800629,2.4646346890367568,2.4233672823756933,1.0
538,538,1638802858246.jpg,1638802875585.jpg,1638802895495.jpg,1638802907269.jpg,1638802918108.jpg,3,0.8,1.0,0.8,1.0,1.0,0.8,0.6,0.2,0.0,0.2,0.4,0.0,0.0,0.6,0.2,0.2,0.2,4.615660011768341,4.692394018173218,4.571259140968324,4.5840882062912,4.505467832088471,4.037423700094223,4.0643149614334115,4.097415953874588,4.0434463918209085,4.065159022808075,4.2982220351696006,4.3685522079467765,4.3291431963443765,4.139922648668288,4.118883788585663,2.0
539,539,1638803041630.jpg,1638803061293.jpg,1638803078116.jpg,1638803106666.jpg,1638803118987.jpg,5,0.6,0.6,0.6,0.8,0.8,0.8,0.2,1.0,0.4,0.4,0.0,0.0,0.4,0.4,0.0,0.2,0.0,1.9279575941618528,2.058265085099265,1.8910826197825368,1.8794022530782968,1.719252020586282,1.8934947112575171,1.9124146781396119,2.002283834386617,1.9351687231101096,1.77396420086734,1.8096806200919675,1.86747112381272,1.8448508095461875,1.6359158525010569,1.476859954185784,3.0
540,540,1638803232846.jpg,1638803245611.jpg,1638803265016.jpg,1638803335636.jpg,1638803348042.jpg,7,0.4,0.6,0.4,0.4,0.6,0.4,0.0,0.2,0.0,0.4,0.2,0.0,0.4,0.4,0.0,0.6,0.0,2.8258785828948016,2.8725203704088926,2.801420103758573,2.804234311915934,2.80679714679718,2.651469701668248,2.671288704965264,2.682834758306853,2.641208536922932,2.68606015201658,2.754694362985901,2.798411496449262,2.765216600382701,2.6366281586233526,2.6361814658157527,4.0
541,541,1638803458679.jpg,1638803476475.jpg,1638803497599.jpg,1638803519416.jpg,1638803536168.jpg,6,0.4,0.8,0.6,0.6,0.8,0.4,0.2,0.4,0.0,0.6,0.0,0.0,0.0,0.8,0.0,0.4,0.2,4.253174662590027,4.367539703845978,4.200225502252579,4.201628416776656,4.261841773986816,3.8254599422216415,3.853324860334397,3.868214964866638,3.8032597154378887,3.9592537879943848,3.424730885773897,3.515898142009973,3.45862028747797,3.2420597970485687,3.3920517936348915,3.0
542,542,1638803652501.jpg,1638803746247.jpg,1638803690096.jpg,1638803706786.jpg,1638803716656.jpg,1,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.2,0.0,0.0,0.8,0.2,0.6,0.4,0.4,2.2374160289764404,2.356880703940988,2.2045463710092013,2.1914630196988583,2.1312870196998115,1.9424171969294548,1.9573024213314056,2.0102568045258518,1.9611521884799004,1.9194566942751408,2.1263030234258617,2.218076237360947,2.174555174657144,1.9027797946473584,1.8268290348351,1.0
543,543,1638803943158.jpg,1638803967214.jpg,1638803984670.jpg,1638804037616.jpg,1638804012358.jpg,7,0.6,0.8,0.8,0.8,0.8,0.6,0.6,0.2,0.0,0.4,0.4,0.0,0.0,0.6,0.2,0.8,0.2,3.8837746530771255,3.948955327272415,3.855591721832752,3.853554770350456,3.887263044714928,3.4904216527938843,3.517060436308384,3.525722075253725,3.471039701253176,3.5951086133718486,3.8289082348346715,3.9320588111877437,3.8730993270874015,3.612004652619362,3.680278941988945,4.0
544,544,1638804250251.jpg,1638804267122.jpg,1638804277217.jpg,1638804294883.jpg,1638804307601.jpg,4,1.0,0.8,0.6,0.8,1.0,1.0,0.2,0.2,0.2,0.2,0.4,0.4,0.0,0.0,0.4,0.6,0.4,4.0763650238513955,4.17576065659523,4.0327607840299615,4.035294637084006,3.906728640198708,3.7963229417800894,3.8181373253464703,3.8619656562805176,3.8070662468671803,3.703779876232147,3.7764598727226257,3.825726949144155,3.786933802999556,3.601400353945792,3.437493649311364,2.0
545,545,1638805137487.jpg,1638805156106.jpg,1638805166377.jpg,1638805175958.jpg,1638805187636.jpg,1,0.6,0.4,0.0,0.4,0.8,0.4,0.2,1.0,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5536968139931561,0.6556912688538432,0.5736133642494678,0.5161526119336486,0.7332664094865322,0.5348033563932404,0.5505703395465389,0.6078071205411106,0.5589421123731881,0.6325374362058938,0.15623529604636133,0.18433602899312973,0.19348695990629491,0.12196183518972248,0.23297771718353036,1.0
546,546,1638805402869.jpg,1638805418562.jpg,1638805436890.jpg,1638805457997.jpg,1638805498936.jpg,2,1.0,1.0,0.8,1.0,1.0,1.0,0.8,0.8,0.2,0.4,0.6,0.4,0.0,0.8,0.8,0.6,0.2,4.046888131648301,4.061983145773412,4.048436298966409,4.039881266653539,4.057517521083355,4.081622011959554,4.085572890937328,4.104235596954823,4.086935922503471,4.093537449836732,4.001268971711397,4.005651853978634,4.004638308659197,3.9872296769171953,3.9755136407911777,1.0
547,547,1638805620494.jpg,1638805636883.jpg,1638805661117.jpg,1638805677084.jpg,1638805699000.jpg,2,0.8,0.6,0.6,0.6,0.8,0.8,0.2,0.2,0.0,0.6,0.2,0.0,0.2,0.6,0.4,0.4,0.0,2.6485412558540697,2.7553468253463507,2.6224077753722668,2.604797638021409,2.6447748765349393,2.6441878606565297,2.6692685615271334,2.713696879334748,2.65469762403518,2.685588120482862,1.8127397901844235,1.9065348050789908,1.8717772397212684,1.6217187385773286,1.630161481909454,1.0
548,548,1638805820911.jpg,1638805834066.jpg,1638805848808.jpg,1638805869675.jpg,1638805879445.jpg,4,1.0,0.6,0.4,0.8,1.0,0.6,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,3.554648146033287,3.7065324634313583,3.484237149357796,3.492328703403473,3.3636962473392487,3.1495184004306798,3.1966766715049744,3.286770284175873,3.1786278039216995,3.0545050352811813,3.500645037740469,3.607347659766674,3.5410409048199654,3.198993975296617,3.060688216239214,2.0
549,549,1640607513292.jpg,1640607524638.jpg,1640607536625.jpg,1640607549461.jpg,1640607560217.jpg,0,0.4,0.6,0.4,0.6,0.8,0.4,0.6,0.6,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.8,0.6,2.6059547215700154,2.801859274506569,2.5745662599802017,2.525815710425377,2.770564779639244,1.727962989360094,1.752461325377226,1.7970748133957386,1.7338216975331306,1.9605105966329572,1.2913017384707928,1.3481657952070236,1.3511872366070747,1.2088413499295712,1.3495995253324509,1.0
550,550,1640607788195.jpg,1640607805058.jpg,1640607814390.jpg,1640607829024.jpg,1640607843186.jpg,0,0.4,0.4,0.4,0.4,0.6,0.4,0.6,0.4,0.0,0.6,0.0,0.0,0.2,0.6,0.0,0.2,0.0,3.60995876789093,3.815757900476456,3.5370753109455113,3.5302159488201137,3.468722105026245,3.0313748456537724,3.061227839440108,3.128076806664467,3.0515180714428425,3.0620192661881447,3.3706630915403366,3.5177422910928726,3.4433285295963287,3.026828177273273,2.9864172786474232,1.0
551,551,1640608486044.jpg,1640608497266.jpg,1640608514402.jpg,1640608532866.jpg,1640608541908.jpg,0,0.4,0.6,0.4,0.6,0.6,0.6,0.8,0.2,0.0,0.4,0.0,0.0,0.4,0.4,0.2,0.2,0.0,1.1816914167720824,1.2763750612502918,1.1775221547577528,1.143794522387907,1.2730804001912477,1.642363480757922,1.674991246312857,1.7595659401267767,1.6697524655610323,1.6695426097139716,1.0348035814240577,1.1207797985407524,1.096928433747962,0.8623239322914742,0.9123351671732962,1.0
552,552,1640610807426.jpg,1640610820645.jpg,1640610834212.jpg,1640610845591.jpg,1640610861051.jpg,0,0.8,1.0,0.8,1.0,1.0,0.8,0.4,0.2,0.0,0.4,0.4,0.0,0.4,0.2,0.0,0.2,0.8,2.801005940884352,2.9968672022223477,2.7395136021077637,2.728437185287476,2.5786440148949623,1.4232674380764363,1.4373341957107186,1.512485375162214,1.4523752331733704,1.417325098067522,1.503919139970094,1.6070838198065758,1.5918014217168093,1.3144019041210413,1.3126282542943954,1.0
553,553,1640611168401.jpg,1640611185451.jpg,1640611193599.jpg,1640611205984.jpg,1640611214460.jpg,0,0.8,1.0,1.0,1.0,1.0,0.8,0.4,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.2,0.2,2.1393301635980606,2.3025305047631264,2.1112542599439617,2.0746275335550313,2.085088938474655,2.135538250207901,2.1452257381752133,2.1848256513476367,2.1497758068144317,2.1403707228600983,1.9261160921305416,1.9687696937471628,1.9546163957566025,1.808630402199924,1.7672769632190466,1.0
554,554,1640611477860.jpg,1640611490929.jpg,1640611511952.jpg,1640611524396.jpg,1640611534198.jpg,0,0.6,0.8,0.8,0.8,1.0,0.4,0.8,0.8,0.2,0.4,0.4,0.0,0.6,0.4,0.2,0.6,0.4,4.906445324420929,4.932898700237273,4.88234281539917,4.8951542377471915,4.8223379254341125,4.8284538984298715,4.839951813220979,4.847941279411317,4.8253533840179434,4.793988585472106,4.796387553215028,4.839307665824889,4.807160973548888,4.653610229492188,4.5428887605667105,1.0
555,555,1640612379903.jpg,1640612419091.jpg,1640612427633.jpg,1640612435328.jpg,1640612441712.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.2,0.4,0.0,0.2,0.0,0.8,0.8,0.0,0.9672262049280108,1.1361394748091698,0.958938515279442,0.9042841698974372,1.0155017627403142,0.7799325527157634,0.8021927191875875,0.8948782659135759,0.8243572306819259,0.7403067038394511,0.365139615139924,0.4355732781114057,0.4367010653950274,0.2559875271981582,0.3421110985800624,1.0
556,556,1640612590951.jpg,1640612599401.jpg,1640612608668.jpg,1640612616675.jpg,1640612626859.jpg,0,0.0,0.2,0.0,0.2,0.2,0.0,0.0,0.2,0.4,0.6,0.8,0.4,0.0,0.4,0.2,1.0,0.2,2.6159494407474995,2.7155203446745872,2.592082474380732,2.5708431228995323,2.653447471559048,1.7909416859038174,1.8139011934399605,1.8630688698031008,1.804079027846456,1.8387251123785973,1.9637961173430083,2.041548325214535,2.0015323082916443,1.8009088877588508,1.895495350006968,1.0
557,557,1638417308150.jpg,1638417326879.jpg,1638417348099.jpg,1638417431353.jpg,1638417399972.jpg,1,0.6,0.2,0.2,0.4,0.4,0.4,0.4,0.6,0.6,0.2,0.2,0.0,0.6,0.4,0.4,0.6,0.2,2.570864173350856,2.7245535866823047,2.5176871768198907,2.5117130633443594,2.3922861581668258,1.7817955808714032,1.8013111385516822,1.867577621713281,1.8063126013148576,1.7502117920666933,2.9271495881257583,3.023541238391772,2.978482658043504,2.6837560621788725,2.576442548073828,1.0
558,558,1638417582538.jpg,1638417599206.jpg,1638417630005.jpg,1638417667887.jpg,1638417693636.jpg,0,0.2,0.8,0.8,0.6,0.8,0.2,0.2,0.4,1.0,0.2,0.2,0.0,0.6,0.2,0.6,0.8,0.0,1.7188198789954183,1.7978788102045655,1.7165525015443563,1.683288784697652,1.8751733414828775,1.6582017252221704,1.673328277654946,1.6928494032472372,1.654503082856536,1.7568524722009895,1.579507888527587,1.6348430076614022,1.6101927869021893,1.494258402613923,1.6601634109392762,1.0
559,559,1638417848558.jpg,1638417874073.jpg,1638417887012.jpg,1638417905972.jpg,1638417925780.jpg,0,0.4,0.8,0.8,0.8,0.8,0.6,0.8,0.2,1.0,0.0,0.0,0.0,0.4,0.0,0.6,0.8,0.2,2.1451509706676006,2.29163359105587,2.1139821521937847,2.0881292782723904,2.1262918747961517,2.567621884401888,2.5999543031211942,2.6685704945120956,2.5980786108411853,2.5081460927613084,1.6934825023636222,1.813124097650871,1.7763298503123224,1.4417605167254806,1.404962076805532,1.0
560,560,1638418085936.jpg,1638418105281.jpg,1638418121296.jpg,1638418152857.jpg,1638418184009.jpg,0,0.8,0.6,0.4,0.8,0.8,0.8,0.8,0.4,1.0,0.4,0.0,0.0,0.6,0.2,0.6,0.6,0.2,2.8022369565442204,2.919000688940286,2.757544755935669,2.757880127988756,2.704547207802534,1.6716670677997172,1.7064021425321698,1.8401119662448764,1.7251825989224017,1.6089576929807663,2.2765130184125155,2.4802807739470154,2.387381091248244,1.84805223508738,1.838557532988489,1.0
561,561,1638418325010.jpg,1638418349419.jpg,1638418370647.jpg,1638418408216.jpg,1638418449896.jpg,0,1.0,0.8,0.8,1.0,0.8,1.0,0.8,0.4,1.0,0.8,0.4,0.0,0.4,0.4,0.8,1.0,0.6,3.676877841353416,3.854364335536957,3.600413903594017,3.61372235417366,3.351960271596909,3.873533308506012,3.9173353910446167,4.006866812705994,3.9102529287338257,3.7462078034877777,4.141405552625656,4.245260775089264,4.194081038236618,3.866784170269966,3.681489869952202,1.0
562,562,1638418616250.jpg,1638418630716.jpg,1638418647076.jpg,1638418663039.jpg,1638418687235.jpg,6,1.0,0.8,0.8,0.8,1.0,1.0,0.8,0.8,1.0,0.4,0.0,0.0,0.6,0.2,1.0,0.4,0.2,3.0324249751865864,3.150705024600029,3.001583743840456,2.9863846749067307,3.025596708059311,3.5287835635244846,3.559497021138668,3.601302180439234,3.536242716014385,3.490406520664692,2.6270741494372487,2.7291155820712447,2.681387173011899,2.380532949231565,2.3552947770804167,3.0
563,563,1638418906597.jpg,1638418930376.jpg,1638418966967.jpg,1638418978554.jpg,1638419029000.jpg,0,0.6,0.6,0.6,0.6,0.8,0.6,0.6,1.0,0.4,0.2,0.0,0.0,0.0,0.2,0.6,0.2,0.0,1.6289884112775326,1.7299090884625912,1.605513734742999,1.5903194099664688,1.54337827116251,0.6499045253731309,0.6651253760792315,0.7415966214612126,0.6943297344259918,0.5033611552789807,0.3016490205191076,0.36649250984191895,0.3692326955497265,0.18805317115038636,0.1926714787259698,1.0
